airflow,brand_id,capacity_class,capacity_kw,confidence,cooling_capacity_btu_max,cooling_capacity_btu_min,cooling_capacity_kw_max,cooling_capacity_kw_min,cooling_type,cop,cspf,equipment_subtype,equipment_type,external_static_pressure_pa,extraction_method,frequency,frequency_source,gas_pipe_mm,indoor_model,inverter,is_active,issues,liquid_pipe_mm,max_actual_pipe_length_m,max_height_difference_m,mode,model_code,name,noise_level,outdoor_family_label,outdoor_model,outdoor_series,phase,power_variant,product_category_id,readiness,refrigerant,refrigerant_gas,robots,schema_enabled,series,sku,source_column,source_page,source_pdf,source_pdf_page,source_printed_page,source_row,source_section,source_sha256,source_table,technical_capacity_btu,voltage,voltage_source
30.4 / 27.2 / 23.5 / 20.4,1,101040,14.07,VERIFIED_TECHNICAL_TABLE,52900,21200,15.50,6.20,1_chieu,2.58,4.10,KIRIU Surround,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCFG140AV1V,1,0,,9.5,50,30,cooling_only,FCFG140AV1V/RZFC140AY19,Điều hòa Daikin SkyAir KIRIU Surround FCFG140AV1V/RZFC140AY19,48 / 46 / 43 / 40,Inverter tiêu chuẩn,RZFC140AY19,RZFC,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - KIRIU Surround,FCFG140AV1V-RZFC140AY19,14,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,48000,380-415,"3 Pha, 380-415 / 50Hz"
23 / 18 / 13,1,71,7.1,VERIFIED_TECHNICAL_TABLE,-27300,10900,-8.0,3.2,1_chieu,3.48,5.51,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCFC71DVM,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FCFC71DVM/RZFC71EY1,Điều hòa Daikin SkyAir Round Flow FCFC71DVM/RZFC71EY1,37 / 34 / 28,Inverter tiêu chuẩn,RZFC71EY1,RZFC,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Round Flow,FCFC71DVM-RZFC71EY1,6,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,24200,380-415,"3 Pha, 380-415V, 50Hz"
23 / 18 / 13,1,85,8.5,VERIFIED_TECHNICAL_TABLE,-34100,14300,-10.0,4.2,1_chieu,3.28,5.09,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCFC85DVM,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FCFC85DVM/RZFC85EY1,Điều hòa Daikin SkyAir Round Flow FCFC85DVM/RZFC85EY1,38 / 34 / 29,Inverter tiêu chuẩn,RZFC85EY1,RZFC,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Round Flow,FCFC85DVM-RZFC85EY1,7,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,29000,380-415,"3 Pha, 380-415V, 50Hz"
34 / 27 / 20,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,17100,-11.2,5.0,1_chieu,3.09,4.90,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCFC100DVM,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FCFC100DVM/RZFC100EY1,Điều hòa Daikin SkyAir Round Flow FCFC100DVM/RZFC100EY1,45 / 38 / 33,Inverter tiêu chuẩn,RZFC100EY1,RZFC,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Round Flow,FCFC100DVM-RZFC100EY1,8,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,34100,380-415,"3 Pha, 380-415V, 50Hz"
36 / 29 / 21,1,125,12.5,VERIFIED_TECHNICAL_TABLE,-47800,19500,-14.0,5.7,1_chieu,2.99,4.72,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCFC125DVM,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FCFC125DVM/RZFC125EY1,Điều hòa Daikin SkyAir Round Flow FCFC125DVM/RZFC125EY1,46 / 40 / 33,Inverter tiêu chuẩn,RZFC125EY1,RZFC,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Round Flow,FCFC125DVM-RZFC125EY1,9,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,42700,380-415,"3 Pha, 380-415V, 50Hz"
36 / 29 / 21,1,140,14.0,VERIFIED_TECHNICAL_TABLE,-52900,21200,-15.5,6.2,1_chieu,2.53,4.72,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCFC140DVM,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FCFC140DVM/RZFC140EY1,Điều hòa Daikin SkyAir Round Flow FCFC140DVM/RZFC140EY1,46 / 40 / 33,Inverter tiêu chuẩn,RZFC140EY1,RZFC,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Round Flow,FCFC140DVM-RZFC140EY1,10,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,47800,380-415,"3 Pha, 380-415V, 50Hz"
10 / 8.5 / 6.5,1,35,3.5,VERIFIED_TECHNICAL_TABLE,-13600,4400,-4.0,1.3,1_chieu,3.70,5.50,4 hướng thổi nhỏ gọn,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FFFC35AVM,1,0,,o/6.4,20 (Chiều dài tương đương 45),15,cooling_only,FFFC35AVM/RZFC35EVM,Điều hòa Daikin SkyAir 4 hướng thổi nhỏ gọn FFFC35AVM/RZFC35EVM,34 / 30.5 / 25,Inverter tiêu chuẩn,RZFC35EVM,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - 4 hướng thổi nhỏ gọn,FFFC35AVM-RZFC35EVM,6,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,11900,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
12 / 10 / 7.5,1,50,5.0,VERIFIED_TECHNICAL_TABLE,-19400,7500,-5.7,2.2,1_chieu,3.60,5.37,4 hướng thổi nhỏ gọn,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FFFC50AVM,1,0,,o/6.4,30 (Chiều dài tương đương 40),15,cooling_only,FFFC50AVM/RZFC50EVM,Điều hòa Daikin SkyAir 4 hướng thổi nhỏ gọn FFFC50AVM/RZFC50EVM,39 / 34 / 27,Inverter tiêu chuẩn,RZFC50EVM,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - 4 hướng thổi nhỏ gọn,FFFC50AVM-RZFC50EVM,7,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,17100,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
15 / 12.5 / 9.5,1,60,6.0,VERIFIED_TECHNICAL_TABLE,-21800,8500,-6.4,2.5,1_chieu,3.19,5.10,4 hướng thổi nhỏ gọn,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FFFC60AVM,1,0,,o/6.4,30 (Chiều dài tương đương 40),15,cooling_only,FFFC60AVM/RZFC60EVM,Điều hòa Daikin SkyAir 4 hướng thổi nhỏ gọn FFFC60AVM/RZFC60EVM,44 / 40 / 32,Inverter tiêu chuẩn,RZFC60EVM,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - 4 hướng thổi nhỏ gọn,FFFC60AVM-RZFC60EVM,8,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,20500,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
15.5 / 12.5 / 9.5,1,71,7.1,VERIFIED_TECHNICAL_TABLE,-27300,9600,-8.0,2.8,1_chieu,2.92,5.03,4 hướng thổi nhỏ gọn,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FFFC71AVM,1,0,,o/9.5,30 (Chiều dài tương đương 40),15,cooling_only,FFFC71AVM/RZFC71EVM,Điều hòa Daikin SkyAir 4 hướng thổi nhỏ gọn FFFC71AVM/RZFC71EVM,44.5 / 40 / 32,Inverter tiêu chuẩn,RZFC71EVM,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - 4 hướng thổi nhỏ gọn,FFFC71AVM-RZFC71EVM,9,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,24200,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
15.5 / 12 / 9,1,40,4.0,VERIFIED_TECHNICAL_TABLE,-15400,6100,-4.5,1.8,1_chieu,3.64,4.82,Áp suất tĩnh trung bình,ducted,Định mức 30 (30-130),PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FBFC40DVM9,1,0,,o/6.4,30 (Chiều dài tương đương 40),15,cooling_only,FBFC40DVM9/RZFC40EVM,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBFC40DVM9/RZFC40EVM,37 / 35 / 30,Inverter tiêu chuẩn,RZFC40EVM,RZFC,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh trung bình,FBFC40DVM9-RZFC40EVM,7,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,13600,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
15.5 / 12 / 9,1,50,5.0,VERIFIED_TECHNICAL_TABLE,-19100,7800,-5.6,2.3,1_chieu,3.16,4.60,Áp suất tĩnh trung bình,ducted,Định mức 30 (30-130),PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FBFC50DVM9,1,0,,o/6.4,30 (Chiều dài tương đương 40),15,cooling_only,FBFC50DVM9/RZFC50EVM,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBFC50DVM9/RZFC50EVM,37 / 35 / 30,Inverter tiêu chuẩn,RZFC50EVM,RZFC,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh trung bình,FBFC50DVM9-RZFC50EVM,8,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,17000,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
15.5 / 12 / 9,1,60,6.0,VERIFIED_TECHNICAL_TABLE,-21500,8900,-6.3,2.6,1_chieu,2.93,4.45,Áp suất tĩnh trung bình,ducted,Định mức 30 (30-130),PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FBFC60DVM9,1,0,,o/6.4,30 (Chiều dài tương đương 40),15,cooling_only,FBFC60DVM9/RZFC60EVM,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBFC60DVM9/RZFC60EVM,37 / 35 / 30,Inverter tiêu chuẩn,RZFC60EVM,RZFC,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh trung bình,FBFC60DVM9-RZFC60EVM,9,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,20500,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
25 / 20 / 16.5,1,71,7.1,VERIFIED_TECHNICAL_TABLE,-27300,10900,-8.0,3.2,1_chieu,3.02,4.38,Áp suất tĩnh trung bình,ducted,Định mức 40 (40-140),PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FBFC71DVM9,1,0,,o/9.5,30 (Chiều dài tương đương 40),15,cooling_only,FBFC71DVM9/RZFC71EVM,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBFC71DVM9/RZFC71EVM,39 / 37 / 34,Inverter tiêu chuẩn,RZFC71EVM,RZFC,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh trung bình,FBFC71DVM9-RZFC71EVM,10,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,24200,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
25 / 20 / 16.5,1,85,8.5,VERIFIED_TECHNICAL_TABLE,-34100,14300,-10.0,4.2,1_chieu,3.24,4.38,Áp suất tĩnh trung bình,ducted,Định mức 40 (40-140),PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FBFC85DVM9,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FBFC85DVM9/RZFC85EVM,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBFC85DVM9/RZFC85EVM,39 / 37 / 34,Inverter tiêu chuẩn,RZFC85EVM,RZFC,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh trung bình,FBFC85DVM9-RZFC85EVM,11,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,29000,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
36 / 30.5 / 25,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,17100,-11.2,5.0,1_chieu,2.87,4.38,Áp suất tĩnh trung bình,ducted,Định mức 50 (50-150),PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FBFC100DVM9,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FBFC100DVM9/RZFC100EVM,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBFC100DVM9/RZFC100EVM,40 / 37.5 / 35,Inverter tiêu chuẩn,RZFC100EVM,RZFC,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh trung bình,FBFC100DVM9-RZFC100EVM,12,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,34100,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
16 / 14 / 12,1,40,4.0,VERIFIED_TECHNICAL_TABLE,-15400,6100,-4.5,1.8,1_chieu,3.70,4.98,Áp suất tĩnh thấp - chiều cao nhỏ gọn,ducted,Định mức 15 (15-38),PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FDLF40DV1,1,0,,o/6.4,30 (Chiều dài tương đương 40),15,cooling_only,FDLF40DV1/RZFC40EVM,Điều hòa Daikin SkyAir Áp suất tĩnh thấp - chiều cao nhỏ gọn FDLF40DV1/RZFC40EVM,37 / 33 / 30,Inverter tiêu chuẩn,RZFC40EVM,RZFC,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh thấp - chiều cao nhỏ gọn,FDLF40DV1-RZFC40EVM,7,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,13600,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
16 / 14 / 12,1,50,5.0,VERIFIED_TECHNICAL_TABLE,-19100,7800,-5.6,2.3,1_chieu,3.23,4.76,Áp suất tĩnh thấp - chiều cao nhỏ gọn,ducted,Định mức 15 (15-38),PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FDLF50DV1,1,0,,o/6.4,30 (Chiều dài tương đương 40),15,cooling_only,FDLF50DV1/RZFC50EVM,Điều hòa Daikin SkyAir Áp suất tĩnh thấp - chiều cao nhỏ gọn FDLF50DV1/RZFC50EVM,37 / 33 / 30,Inverter tiêu chuẩn,RZFC50EVM,RZFC,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh thấp - chiều cao nhỏ gọn,FDLF50DV1-RZFC50EVM,8,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,17000,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
16 / 14 / 12,1,60,6.0,VERIFIED_TECHNICAL_TABLE,-21500,8900,-6.3,2.6,1_chieu,2.93,4.25,Áp suất tĩnh thấp - chiều cao nhỏ gọn,ducted,Định mức 15 (15-38),PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FDLF60DV1,1,0,,o/6.4,30 (Chiều dài tương đương 40),15,cooling_only,FDLF60DV1/RZFC60EVM,Điều hòa Daikin SkyAir Áp suất tĩnh thấp - chiều cao nhỏ gọn FDLF60DV1/RZFC60EVM,37 / 33 / 30,Inverter tiêu chuẩn,RZFC60EVM,RZFC,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh thấp - chiều cao nhỏ gọn,FDLF60DV1-RZFC60EVM,9,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,20500,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
20 / 18 / 16.5,1,71,7.1,VERIFIED_TECHNICAL_TABLE,-27300,10900,-8.0,3.2,1_chieu,2.83,4.32,Áp suất tĩnh thấp - chiều cao nhỏ gọn,ducted,Định mức 15 (15-38),PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FDLF71DV1,1,0,,o/9.5,30 (Chiều dài tương đương 40),15,cooling_only,FDLF71DV1/RZFC71EVM,Điều hòa Daikin SkyAir Áp suất tĩnh thấp - chiều cao nhỏ gọn FDLF71DV1/RZFC71EVM,40 / 37 / 34,Inverter tiêu chuẩn,RZFC71EVM,RZFC,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh thấp - chiều cao nhỏ gọn,FDLF71DV1-RZFC71EVM,10,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,24200,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
20 / 18 / 16.5,1,85,8.5,VERIFIED_TECHNICAL_TABLE,-34100,14300,-10.0,4.2,1_chieu,2.68,4.08,Áp suất tĩnh thấp - chiều cao nhỏ gọn,ducted,Định mức 15 (15-38),PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FDLF85DV1,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FDLF85DV1/RZFC85EVM,Điều hòa Daikin SkyAir Áp suất tĩnh thấp - chiều cao nhỏ gọn FDLF85DV1/RZFC85EVM,40 / 37 / 34,Inverter tiêu chuẩn,RZFC85EVM,RZFC,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh thấp - chiều cao nhỏ gọn,FDLF85DV1-RZFC85EVM,11,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,29000,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
25 / 20 / 16.5,1,71,7.1,VERIFIED_TECHNICAL_TABLE,-27300,10900,-8.0,3.2,1_chieu,3.02,4.38,Áp suất tĩnh trung bình,ducted,Định mức 40 (40-140),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBFC71DVM9,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FBFC71DVM9/RZFC71EY1,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBFC71DVM9/RZFC71EY1,39 / 37 / 34,Inverter tiêu chuẩn,RZFC71EY1,RZFC,3,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh trung bình,FBFC71DVM9-RZFC71EY1,7,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,24200,380-415,"3 Pha, 380-415V, 50Hz"
25 / 20 / 16.5,1,85,8.5,VERIFIED_TECHNICAL_TABLE,-34100,14300,-10.0,4.2,1_chieu,3.24,4.38,Áp suất tĩnh trung bình,ducted,Định mức 40 (40-140),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBFC85DVM9,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FBFC85DVM9/RZFC85EY1,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBFC85DVM9/RZFC85EY1,39 / 37 / 34,Inverter tiêu chuẩn,RZFC85EY1,RZFC,3,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh trung bình,FBFC85DVM9-RZFC85EY1,8,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,29000,380-415,"3 Pha, 380-415V, 50Hz"
36 / 30.5 / 25,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,17100,-11.2,5.0,1_chieu,2.87,4.38,Áp suất tĩnh trung bình,ducted,Định mức 50 (50-150),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBFC100DVM9,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FBFC100DVM9/RZFC100EY1,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBFC100DVM9/RZFC100EY1,40 / 37.5 / 35,Inverter tiêu chuẩn,RZFC100EY1,RZFC,3,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh trung bình,FBFC100DVM9-RZFC100EY1,9,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,34100,380-415,"3 Pha, 380-415V, 50Hz"
36 / 30.5 / 25,1,125,12.5,VERIFIED_TECHNICAL_TABLE,-47800,19500,-14.0,5.7,1_chieu,2.68,4.08,Áp suất tĩnh trung bình,ducted,Định mức 50 (50-150),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBFC125DVM9,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FBFC125DVM9/RZFC125EY1,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBFC125DVM9/RZFC125EY1,40 / 37.5 / 35,Inverter tiêu chuẩn,RZFC125EY1,RZFC,3,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Áp suất tĩnh trung bình,FBFC125DVM9-RZFC125EY1,10,62,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,62,122|123,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,42700,380-415,"3 Pha, 380-415V, 50Hz"
